Publication,Date,Returns,Price,Open,High,Low,Vol.,Change %,econTsentiment,econBsentiment,econSusentiment,econEntsentiment,econVerbtsentiment,econAdjtsentiment,econAdverbtsentiment,econStoptsentiment,econBigtsentiment,econUnigtsentiment,econTrigtsentiment,SimAverageSent
The Economist,3/11/2019,-0.0068,"1,008.50","1,018.87","1,023.43","1,006.52",1.1,-0.68%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,3/8/2019,-0.0073,"1,015.38","1,023.37","1,024.64","1,008.74",1.17,-0.73%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,3/7/2019,-0.0113,"1,022.83","1,038.54","1,041.94","1,022.64",1.53,-1.13%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,3/6/2019,-0.0027,"1,034.53","1,040.26","1,048.67","1,033.65",1.55,-0.27%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,3/5/2019,-0.0044,"1,037.31","1,039.34","1,048.32","1,034.60",2.01,-0.44%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,3/4/2019,0.009,"1,041.93","1,035.64","1,046.17","1,034.75",1.34,0.90%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,3/1/2019,-0.0121,"1,032.67","1,046.90","1,048.33","1,029.57",1.39,-1.21%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,2/28/2019,0.0037,"1,045.30","1,042.48","1,050.70","1,041.28",1.33,0.37%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,2/27/2019,-0.009,"1,041.41","1,051.17","1,052.69","1,041.17",1.55,-0.90%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,2/26/2019,0.0072,"1,050.82","1,042.61","1,050.82","1,039.42",1.52,0.72%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,2/25/2019,0.0111,"1,043.30","1,038.75","1,051.46","1,038.75",1.71,1.11%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,2/22/2019,0.0068,"1,031.86","1,028.40","1,034.68","1,026.12",1.19,0.68%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,2/21/2019,0.0051,"1,024.94","1,020.34","1,028.93","1,016.95",1.07,0.51%,1,2,2,1,1,1,5,5,5,3,4,2.363636364
The Economist,2/20/2019,0.0023,"1,019.71","1,019.90","1,025.43","1,016.18",1.12,0.23%,5,1,1,5,1,1,2,5,2,2,2,2.590909091
The Economist,2/19/2019,0.0001,"1,017.42","1,018.45","1,019.79","1,007.13",1.18,0.01%,1,1,1,4,3,3,4,1,1,2,1,2.227272727
The Economist,2/18/2019,-0.0096,"1,017.29","1,028.67","1,031.31","1,017.29",1.26,-0.96%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,2/15/2019,0.0057,"1,027.15","1,020.71","1,029.78","1,011.87",1.3,0.57%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,2/14/2019,0.0048,"1,021.30","1,019.24","1,026.17","1,007.50",1.64,0.48%,2,1,1,1,1,1,1,5,1,1,1,1.727272727
The Economist,2/13/2019,-0.0204,"1,016.46","1,043.39","1,044.55","1,016.46",1.55,-2.04%,1,1,1,4,3,3,4,1,1,2,1,1.727272727
The Economist,2/12/2019,-0.0061,"1,037.62","1,046.53","1,049.77","1,033.65",1.45,-0.61%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,2/11/2019,0.019,"1,043.95","1,032.88","1,046.57","1,032.80",1.3,1.90%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,2/8/2019,-0.0032,"1,024.52","1,024.95","1,027.42","1,021.19",1.1,-0.32%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,2/7/2019,0.0019,"1,027.84","1,027.53","1,029.37","1,019.45",1.42,0.19%,1,1,1,1,1,2,2,5,1,1,1,1.772727273
The Economist,2/6/2019,0.0013,"1,025.84","1,028.99","1,030.89","1,016.20",1.46,0.13%,1,1,1,4,3,3,4,1,1,2,1,1.772727273
The Economist,2/5/2019,0.0019,"1,024.48","1,027.65","1,038.52","1,017.56",1.54,0.19%,1,2,2,1,1,1,2,5,2,2,2,1.954545455
The Economist,2/4/2019,-0.0066,"1,022.55","1,030.78","1,035.54","1,019.89",1.11,-0.66%,1,1,1,4,3,3,4,1,1,2,1,1.954545455
The Economist,2/1/2019,-0.0109,"1,029.37","1,040.61","1,043.72","1,026.48",1.43,-1.09%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,1/31/2019,-0.0011,"1,040.74","1,054.78","1,059.30","1,034.09",1.88,-0.11%,2,1,1,1,1,1,1,5,1,1,1,1.727272727
The Economist,1/30/2019,0.0009,"1,041.89","1,041.54","1,047.93","1,035.50",1.64,0.09%,1,1,1,4,3,3,4,1,1,2,1,1.727272727
The Economist,1/29/2019,0.0277,"1,040.98","1,013.59","1,040.98","1,010.77",1.54,2.77%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,1/28/2019,-0.005,"1,012.90","1,018.23","1,028.07","1,012.40",1.28,-0.50%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,1/25/2019,0.0003,"1,018.01","1,021.23","1,023.20","1,012.00",1.35,0.03%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,1/24/2019,0.0163,"1,017.74","1,004.54","1,017.74","1,003.15",1.6,1.63%,2,3,3,1,1,2,2,5,3,3,4,2.318181818
The Economist,1/23/2019,0.0047,"1,001.41",997.38,"1,004.88",990.6,1.52,0.47%,1,1,1,4,3,3,4,1,1,2,1,2.318181818
The Economist,1/22/2019,0.0176,996.77,979.91,996.77,978.56,1.62,1.76%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,1/21/2019,-0.0051,979.55,986.27,998.29,976.35,1.56,-0.51%,5,1,1,3,1,1,3,5,1,1,1,2.045454545
The Economist,1/18/2019,0.0169,984.55,971.93,986.62,970.46,1.44,1.69%,1,1,1,4,3,3,4,1,1,2,1,2.045454545
The Economist,1/17/2019,0.0147,968.17,955,973.55,951.61,1.85,1.47%,1,1,1,4,1,1,5,5,1,2,1,2.045454545
The Economist,1/16/2019,0.024,954.11,933.65,954.41,930.23,1.67,2.40%,1,1,1,4,3,3,4,1,1,2,1,2.045454545
The Economist,1/15/2019,0.0122,931.73,926.28,933.03,924.78,1.29,1.22%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,1/14/2019,0.004,920.54,908.25,920.54,903.88,937.27,0.40%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,1/11/2019,0.0054,916.87,915.03,920.28,912.63,912.42,0.54%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,1/10/2019,0.0004,911.96,912.26,918.46,906.95,1.02,0.04%,2,4,4,1,1,2,2,5,2,2,2,2.227272727
The Economist,1/9/2019,0.0051,911.57,910.32,914.19,905.91,1.13,0.51%,1,1,1,4,3,3,4,1,1,2,1,2.227272727
The Economist,1/8/2019,0.0083,906.97,902.48,907.76,893.62,981.65,0.83%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,1/7/2019,0.0126,899.51,894.45,902.28,892.81,971.55,1.26%,1,2,2,1,1,1,3,5,2,1,2,1.954545455
The Economist,1/4/2019,0.0164,888.31,878.94,891.21,878.94,918.29,1.64%,1,1,1,4,3,3,4,1,1,2,1,1.954545455
The Economist,1/3/2019,-0.0165,873.99,883.76,895.45,873.99,959.78,-1.65%,1,2,2,1,1,1,5,5,1,1,1,1.954545455
The Economist,1/2/2019,-0.0264,888.65,909.86,909.86,886.5,771.04,-2.64%,1,1,1,4,3,3,4,1,1,2,1,1.954545455
The Economist,12/31/2018,0.0092,912.7,906.75,913.38,903.24,616.24,0.92%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,12/28/2018,-0.0059,904.35,911.74,914.95,901.07,648.65,-0.59%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,12/27/2018,-0.0003,909.75,917.93,919.12,907.63,714.55,-0.03%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,12/26/2018,0.0019,910.02,911.21,913.94,906.87,457.08,0.19%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,12/25/2018,-0.0076,908.3,909.8,912.06,904.7,447.85,-0.76%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,12/24/2018,-0.0036,915.27,921.39,924.36,915.16,721.91,-0.36%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,12/21/2018,0.0001,918.61,917.78,922.22,909.16,1.17,0.01%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,12/20/2018,-0.0076,918.54,918.64,924.25,913.32,1.12,-0.76%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,12/19/2018,0.0162,925.53,913.16,925.83,910.88,1.2,1.62%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,12/18/2018,0.0124,910.74,896.95,910.74,895.67,1.03,1.24%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,12/17/2018,-0.0063,899.62,905.96,909.95,899.33,779.3,-0.63%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,12/14/2018,-0.0094,905.29,910.72,912.01,893.38,1.04,-0.94%,4,2,2,4,1,5,5,5,1,2,2,2.5
The Economist,12/13/2018,0.0148,913.87,905.19,914.43,904.32,928.92,1.48%,2,1,1,5,1,1,5,5,2,1,3,2.727272727
The Economist,12/12/2018,-0.0191,900.51,921.36,923.27,899.57,1.3,-1.91%,1,1,1,4,3,3,4,1,1,2,1,2.227272727
The Economist,12/11/2018,-0.0046,918.01,924.5,927.04,916.1,1.03,-0.46%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,12/10/2018,-0.0157,922.27,932.46,934.54,922.18,846.93,-1.57%,1,1,1,1,1,5,2,5,1,2,1,1.954545455
The Economist,12/7/2018,0.0094,936.99,935.21,938.07,931.49,998.48,0.94%,1,1,1,4,3,3,4,1,1,2,1,1.954545455
The Economist,12/6/2018,-0.0122,928.27,935.07,938.67,923.75,1.16,-1.22%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,12/5/2018,0.001,939.7,930.48,941.98,928.48,1.18,0.10%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,12/4/2018,-0.0115,938.8,946.5,955.5,935.3,1.39,-1.15%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,12/3/2018,-0.0046,949.74,963.67,968.3,949.74,1.45,-0.46%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,11/30/2018,0.003,954.16,951.64,954.16,945.28,1.65,0.30%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,11/29/2018,0.0112,951.26,949.63,955.45,948.27,1.2,1.12%,4,1,1,5,1,5,5,5,1,1,1,2.363636364
The Economist,11/28/2018,0.0059,940.71,937.56,946.73,937.56,1.26,0.59%,1,1,1,4,3,3,4,1,1,2,1,2.363636364
The Economist,11/27/2018,-0.0047,935.17,939.05,941.04,930.43,1.26,-0.47%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,11/26/2018,0.0103,939.62,935.22,944.36,934.55,1.42,1.03%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,11/23/2018,0.004,930.03,925.82,930.03,920.29,828.98,0.40%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,11/22/2018,-0.0009,926.29,927.43,929.4,918.83,902.86,-0.09%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,11/21/2018,0.0111,927.08,920.22,927.08,915.59,1.2,1.11%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,11/20/2018,-0.0305,916.86,942.8,943.92,915.46,1.62,-3.05%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,11/19/2018,0.0102,945.71,935.68,946.03,935.68,1.18,1.02%,4,1,1,1,1,5,5,5,2,2,1,2.272727273
The Economist,11/16/2018,0.0034,936.16,937.86,943.08,927.44,994.15,0.34%,1,1,1,4,3,3,4,1,1,2,1,2.272727273
The Economist,11/15/2018,0.0001,932.97,935.23,940.02,926.95,1.33,0.01%,5,1,1,1,1,2,2,5,1,1,1,1.954545455
The Economist,11/14/2018,0.0062,932.87,925.31,936.91,919.46,1.39,0.62%,1,1,1,4,3,3,4,1,1,2,1,1.954545455
The Economist,11/13/2018,0.0138,927.09,915.32,930.95,912.98,1.19,1.38%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,11/12/2018,-0.015,914.45,930.06,936.95,914.45,955.59,-1.50%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,11/9/2018,-0.0071,928.39,932.98,936.98,921.27,1.21,-0.71%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,11/8/2018,-0.0208,935.06,955.22,956.42,932.58,1.3,-2.08%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,11/7/2018,0.0081,954.93,946.48,960.47,942.62,1.26,0.81%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,11/6/2018,-0.0127,947.28,961.47,962.82,941.64,1.36,-1.27%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,11/5/2018,0.0194,959.48,945.24,959.48,938.13,1.41,1.94%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,11/2/2018,0.0188,941.23,924.78,945.71,924.78,1.5,1.88%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,11/1/2018,0.0242,923.87,902.54,924.41,899.5,1.17,2.42%,4,2,2,4,1,1,5,5,2,2,2,2.363636364
The Economist,10/31/2018,0.0022,902.01,904.45,919.27,892.78,1.38,0.22%,1,1,1,4,3,3,4,1,1,2,1,2.363636364
The Economist,10/30/2018,-0.006,900,908.84,913.87,885.64,1.21,-0.60%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,10/26/2018,-0.0342,905.42,939.73,940.36,905.42,1.07,-3.42%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,10/25/2018,0.0114,937.48,922.72,937.66,919.58,1.06,1.14%,5,2,2,1,1,5,2,5,2,2,1,2.272727273
The Economist,10/24/2018,-0.0083,926.92,938.88,941.59,926.92,993.47,-0.83%,1,1,1,4,3,3,4,1,1,2,1,2.272727273
The Economist,10/23/2018,-0.0128,934.69,940.8,944.43,923.45,1.25,-1.28%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,10/22/2018,-0.0184,946.82,972.16,974.06,946.82,1.07,-1.84%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,10/19/2018,-0.0103,964.55,978.2,979.33,963.35,1.17,-1.03%,1,3,3,5,1,5,3,5,1,1,1,2.318181818
The Economist,10/18/2018,-0.0155,974.54,989.88,991.73,971.91,1.28,-1.55%,1,2,2,1,1,1,2,5,1,1,1,2.136363636
The Economist,10/17/2018,0.0053,989.91,992.23,995.54,980.7,1.6,0.53%,1,1,1,4,3,3,4,1,1,2,1,1.818181818
The Economist,10/16/2018,-0.0017,984.66,985.74,992.24,979.07,1.51,-0.17%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,10/15/2018,0.0204,986.31,973.47,990.38,973.47,1.86,2.04%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,10/12/2018,0.0201,966.57,956.95,971.69,933.89,1.84,2.01%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,10/11/2018,0.0033,947.48,939.25,951.17,934.8,1.37,0.33%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,10/10/2018,-0.0237,944.41,970.7,971.69,944.41,1.45,-2.37%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,10/9/2018,0.0067,967.32,964.51,971,955.37,1.54,0.67%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,10/8/2018,0.0127,960.87,941.32,962.32,938.17,1.41,1.27%,5,1,1,5,1,5,2,5,2,2,2,2.409090909
The Economist,10/5/2018,0.0041,948.83,943.55,950.26,931.69,1.26,0.41%,1,1,1,4,3,3,4,1,1,2,1,2.409090909
The Economist,10/4/2018,-0.0277,944.97,970.43,970.72,944.97,1.29,-2.77%,2,2,2,1,5,1,1,5,1,1,3,2.090909091
The Economist,10/3/2018,-0.0099,971.88,982.05,986.99,969.45,1.3,-0.99%,1,1,1,4,3,3,4,1,1,2,1,2.090909091
The Economist,10/2/2018,-0.0038,981.61,984.28,987.14,973.74,1.29,-0.38%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,10/1/2018,-0.0142,985.37,"1,000.75","1,006.47",985.37,1.69,-1.42%,5,1,1,1,1,5,2,5,1,2,1,2.136363636
The Economist,9/28/2018,-0.0034,999.57,"1,004.27","1,004.73",991.74,2.02,-0.34%,1,1,1,4,3,3,4,1,1,2,1,2.136363636
The Economist,9/27/2018,0.0116,"1,002.99",990.84,"1,006.38",989.34,1.95,1.16%,1,1,1,1,1,1,5,5,1,3,1,1.954545455
The Economist,9/26/2018,-0.0014,991.49,995.12,997.73,981.48,1.16,-0.14%,1,1,1,4,3,3,4,1,1,2,1,1.954545455
The Economist,9/25/2018,-0.0026,992.92,"1,000.97","1,001.81",986.36,1.74,-0.26%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,9/24/2018,0.0159,995.47,982.84,995.62,977.82,1.87,1.59%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,9/21/2018,0.0194,979.88,965.99,979.88,965.99,1.28,1.94%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,9/20/2018,-0.005,961.21,970.14,973.88,955.23,2.19,-0.50%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,9/19/2018,0.0181,966.04,954.8,967.23,952.72,1.83,1.81%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,9/18/2018,0.0057,948.87,947.36,953.75,945.38,1.26,0.57%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,9/17/2018,-0.0043,943.48,944.77,951.05,937.9,1.27,-0.43%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,9/14/2018,0.0036,947.6,953.2,962.99,943.77,1.55,0.36%,1,2,2,5,1,1,3,5,2,2,2,2.181818182
The Economist,9/13/2018,0.0238,944.19,922.58,946.1,912.06,1.6,2.38%,2,2,2,1,1,2,2,5,1,1,2,2.136363636
The Economist,9/12/2018,-0.0018,922.27,928.36,935.53,919.24,1.08,-0.18%,1,1,1,4,3,3,4,1,1,2,1,1.954545455
The Economist,9/11/2018,0.0075,923.89,918.74,927.48,914.5,878.74,0.75%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,9/10/2018,-0.0169,916.98,935.33,936.63,916.98,918.61,-1.69%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,9/7/2018,0.0055,932.74,931.71,936.76,925.39,912.89,0.55%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,9/6/2018,-0.0003,927.63,931.22,941.66,927.63,775.44,-0.03%,1,1,1,1,1,1,5,5,1,1,1,1.863636364
The Economist,9/5/2018,-0.0043,927.91,931,937.19,923.71,999.32,-0.43%,1,1,1,4,3,3,4,1,1,2,1,1.863636364
The Economist,9/4/2018,-0.0077,931.89,942.54,945.89,929.15,868.92,-0.77%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,9/3/2018,0.0129,939.16,922.91,946.56,922.06,1.04,1.29%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,8/31/2018,-0.006,927.23,934.5,936.58,921.33,960.91,-0.60%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,8/29/2018,-0.0062,932.81,933.17,942.8,927.6,1.08,-0.62%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,8/28/2018,0.0283,938.67,912.75,939.75,909.92,1.25,2.83%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,8/27/2018,0.0122,912.84,909.21,912.84,899.99,928.99,1.22%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,8/20/2018,0.0164,901.86,889.85,904.76,889.39,388.95,1.64%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,8/17/2018,0.0183,887.35,866.02,887.64,846.54,1.33,1.83%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,8/16/2018,-0.0346,871.43,914.93,915.69,871.43,1.53,-3.46%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,8/15/2018,-0.0338,902.63,950.41,952.45,901.32,1.7,-3.38%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,8/14/2018,0.0079,934.19,946.89,952.99,928.1,1.82,0.79%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,8/13/2018,-0.0238,926.85,938.7,938.7,884.33,2.59,-2.38%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,8/10/2018,-0.0231,949.4,956.03,978.1,885.98,2.35,-2.31%,1,1,1,5,1,1,3,5,1,1,1,1.954545455
The Economist,8/9/2018,0.0022,971.85,956.62,987.44,954.09,2.25,0.22%,3,1,1,1,1,1,5,5,2,1,2,2
The Economist,8/8/2018,0.0085,969.74,963.27,972.6,959.7,1.3,0.85%,1,1,1,4,3,3,4,1,1,2,1,2.045454545
The Economist,8/7/2018,0.0211,961.61,945.85,964.21,943.69,1.43,2.11%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,8/6/2018,-0.015,941.74,952.9,955.01,935.68,1.16,-1.50%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,8/3/2018,0.0113,956.1,944.83,960.64,944.83,1.25,1.13%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,8/2/2018,-0.0274,945.43,955.18,955.18,941.53,1.14,-2.74%,3,2,2,3,1,1,2,5,1,3,4,2.227272727
The Economist,8/1/2018,0.0027,972.11,971.22,974.1,962.45,1.1,0.27%,1,1,1,4,3,3,4,1,1,2,1,2.227272727
The Economist,7/31/2018,0.0083,969.52,959.42,972.32,957.94,1.24,0.83%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,7/30/2018,0.006,961.58,953.4,962.69,949.21,1.06,0.60%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,7/27/2018,0.0081,955.85,949.03,959.77,944.45,1.2,0.81%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,7/26/2018,-0.0058,948.17,957.76,966.81,935.37,1.68,-0.58%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,7/25/2018,0.0351,953.69,923.82,957.64,921.65,1.62,3.51%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,7/24/2018,-0.0333,921.34,955.24,955.68,917.23,1.48,-3.33%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,7/23/2018,0.013,953.05,941.73,960.36,941.73,1.12,1.30%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,7/20/2018,0.0116,940.82,932.69,941.69,927.87,1.04,1.16%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,7/19/2018,0.0074,930.03,927.52,932.96,921.93,1.16,0.74%,1,2,2,1,1,5,5,5,4,3,2,2.409090909
The Economist,7/18/2018,0.0076,923.22,917.22,924.56,904.21,1.54,0.76%,1,1,1,4,3,3,4,1,1,2,1,2.409090909
The Economist,7/17/2018,0.021,916.3,898.18,916.38,897.68,1.34,2.10%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,7/16/2018,-0.0017,897.44,906.83,910.44,891.66,1.11,-0.17%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,7/13/2018,0.0037,898.98,899.99,910.21,893.17,1,0.37%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,7/12/2018,-0.0188,895.71,917.29,924.66,881.69,1.91,-1.88%,1,2,2,5,1,5,2,5,3,3,3,2.454545455
The Economist,7/11/2018,-0.0518,912.89,952.82,952.82,912.16,1.79,-5.18%,1,1,1,4,3,3,4,1,1,2,1,2.454545455
The Economist,7/10/2018,-0.03,962.75,976.51,984.66,958.51,1.59,-3.00%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,7/9/2018,0.0053,992.53,995.96,"1,008.08",987.33,1.38,0.53%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,7/6/2018,-0.0037,987.34,993.01,998.06,981.1,1.16,-0.37%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,7/5/2018,0.0192,990.97,975.6,992.65,975.6,1.31,1.92%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,7/4/2018,0.0066,972.3,967.96,974.55,963.92,817.84,0.66%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,7/3/2018,-0.0019,965.88,970.28,974.46,964.5,942.95,-0.19%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,7/2/2018,0.0026,967.73,960.94,972.67,956.55,978.21,0.26%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,6/29/2018,0.003,965.2,968.27,975,962.3,1.01,0.30%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,6/28/2018,0.0028,962.27,958.07,969.93,954.87,1.21,0.28%,2,2,2,1,1,5,2,5,4,3,3,2.363636364
The Economist,6/27/2018,0.0164,959.55,944.33,961.87,942.93,1.39,1.64%,1,1,1,4,3,3,4,1,1,2,1,2.363636364
The Economist,6/26/2018,0.0043,944.08,940.78,951.01,938.08,1.08,0.43%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,6/25/2018,-0.0192,940.08,992.56,993.94,933.65,1.36,-1.92%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,6/22/2018,0.0084,958.52,955.17,961.87,944.51,737.52,0.84%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,6/21/2018,0.0053,950.57,945.9,953.98,943.24,822.43,0.53%,1,2,2,1,1,1,5,5,1,1,3,2.045454545
The Economist,6/20/2018,0.0012,945.52,942.96,952.47,937.19,909.91,0.12%,1,1,1,4,3,3,4,1,1,2,1,2.045454545
The Economist,6/19/2018,0.015,944.37,925.98,947.43,922.89,954.06,1.50%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,6/18/2018,-0.0158,930.43,942.36,942.36,927.21,699.64,-1.58%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,6/14/2018,0.0111,945.41,932.96,954.06,927.51,478.6,1.11%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,6/13/2018,-0.0189,935.05,948.26,956.09,933.37,857.53,-1.89%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,6/12/2018,-0.014,953.07,964.74,967.83,949.51,905.89,-1.40%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,6/11/2018,0.0082,966.61,959.22,971.87,933.97,1.2,0.82%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,6/8/2018,-0.0279,958.76,981.91,981.91,956.25,1.07,-2.79%,5,1,1,5,1,1,2,5,1,1,1,2.090909091
The Economist,6/7/2018,0.0203,986.24,964.42,987.95,960.7,1.2,2.03%,1,1,1,1,1,1,1,5,4,3,4,2.136363636
The Economist,6/6/2018,-0.0119,966.58,982.7,983.62,951.26,1.12,-1.19%,1,1,1,4,3,3,4,1,1,2,1,2.045454545
The Economist,6/5/2018,-0.0144,978.23,996,999.09,976.65,859.75,-1.44%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,6/4/2018,0.0008,992.5,992.64,"1,005.10",989.38,917.68,0.08%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,6/1/2018,-0.0147,991.71,"1,007.07","1,007.93",979.91,1.32,-1.47%,5,1,1,1,1,1,4,5,1,1,1,2
The Economist,5/31/2018,-0.031,"1,006.52","1,042.64","1,043.75","1,005.80",1.29,-3.10%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,5/30/2018,-0.0118,"1,038.69","1,049.79","1,057.85","1,036.39",1.12,-1.18%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,5/29/2018,-0.0133,"1,051.13","1,059.30","1,059.30","1,042.87",925.31,-1.33%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,5/28/2018,0.0322,"1,065.25","1,044.81","1,065.25","1,044.16",977.4,3.22%,1,1,1,4,3,3,4,1,1,2,1,2
